title,date,video_url,view_num,likes_num,unlikes_num,comments
ETF가 시장 흔든다 거짓 수급에 속지말고 자연자본 관련주 주목 / 이승조의 진짜전략 / 한국경제TV,2021. 6. 18.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 90,452회","좋아요 2,569개",싫어요 81개,"이승조선생님 정말 감사드립니다. 한발앞서시니 항상 갸우뚱 하게 되다가 결국에는큰수익을보게됩니다.항상존경합니다❤❤|선생님의 시장을 보는 남다른 시각은 실로 존경스럽습니다.|무극선생님 덕분에 큰 수익 얻고있어요 진심으로 감사드립니다!!!!|난 이 두 분 조합이 왜 이리 재밌지... ^^|진짜 주식의 대가|이대표님,
정말 대단하십니다,

♥️|이분이 진정 전문가네요 
잘보고 있습니다.|대표님 알고부터 계좌가 붉게 변하네요
감사합니다~~^^|이승조대표님  노력하시는 모습에 박수를 보냅니다 최고방송입니다|차원이 다르십니다ᆢ|계속 찾고 보게되는 이승조쌤님
매일 보고 싶어요|무극쌤거는 꼭 찾아 봅니다
감사합니다 쌤🙏|존경합니다 ♡♡|늘 감사한 마음으로 듣고 있습니다!
건강하시고  행복하세요! ~^^|진짜 금 급락중이에요 ㄷㄷ|이승조대표님
저도 존경합니다..
열정적인 모습에|이대표님  늘  감사드려요|밸류에이션으로 봤을때도 알리바바가 팡주보다 훨씬 저평가되어있어서 지금 사는게 맞다고보는데 다른 흐름으로 보시는데도 틀린 말씀이 아니라는게 신기함...|항상 감사합니다~|감사합니다 선생님|무극선생님 항상 열심히 챙겨듣고있습니다. 다른분들과 다른시선이어서 고개를 기웃했지만 결국 주식을한발빠르게 보셨더군요.아직 추천 매수 매도는 차마못했어도 지금부터 집중해보려합니다.|선생님 감사합니다 ~~~|감사히 잘 듣고 있습니다.|감사합니다|수고  하셔습니다~|감사합니다|선생님~감사합니다|감사합니다|선생님..존경합니다..|선생님
존경합니다.

건강하세요|대표님 감사합니다~|이승조 대표님 방송 출연한다기에 얼른 티비 앞으로.
감사합니다.|감사합니다|이승조쌤~💗👍👍👍|듣고싶은 이야기, 말씀해주셔서 감사합니다. 대단하십니다^^급한 매매는 투기나 마찬가지죠. 요즘 한경에 좋은 분들 많이 나와서 좋아요. 염블리님은 저의 최애.. 그 다음은 불사조. 며칠 전 두분이 함께 방송하기도 했는데,, 불사조 이정복 전문가도 한번 나왔으면 좋겠네요.^^|안녕하세요 늘 건강하세요 오래오래 같이할수있게요|까까오|감사해요 선생님|실전투자는 무극선생님 가르침대로 ~!|ㄴ   63"
영업이익 흑자전환 전망 OCI / 한국경제TV / 증시라인,2021. 6. 18.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 9,541회",좋아요 157개,싫어요 6개,"와드박아놓습니다|염블리|대단하네요|최고의 분석가~~|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 98.7%더군요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길..|내맘대로산거 마이너스15프로 염부장님 방송보고공부하고산거 수익5퍼

많이배웁니다|역시 염부장님|염부장님 종목감사드립니다
공부해보겠습니다|제발좀 잘가는 주식언급해서 떨구지좀마라~~~~~"
"900억 빌린 방시혁, 괜찮아?  / 공진단 / 한국경제TV",2021. 6. 18.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,512회",좋아요 37개,싫어요 2개,"900억이 하이브에게 돈이겠어요~ㅎ ㅎ ㅎ 계약되고 받은 돈이 두세군데 만 계산기두둘겨도 저정도보다 많지않을까.싶은데|900억ㅋ 뭐할라고 돈 걷었을까?|투자하려고하는거죠|BTS괜찮나요? 미국에서 젊은시간을 쏟아붓고있는데...
타격 입지않길 바래요~"
"[한상춘의 지금세계는] / 금리인상 시사한 6월 FOMC ‘시장 평가’ ‘원‧달러 환율↑ 금값 급락’, 어디까지 지속? / 한국경제TV",2021. 6. 18.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 9,526회",좋아요 212개,싫어요 21개,
"美 투자, 실적 장세 대비하라 / 유동원의 글로벌 포트폴리오 / 한국경제TV",2021. 6. 18.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 5,387회",좋아요 373개,싫어요 5개,"👍|갓동원님~~|감사합니다|유동원화이팅|1|감사합니다|감사합니다|감사합니다|본부장님👍|유본부장님 쵝오~~|감사합니다.|자주 나와주세요~~감사합니다|본부장님 감사합니다.|잘듣고갑니다~|유동원본부징님 짱^^*|본부장님 감사합니다|따봉 👍|본무장님 짱|유동원 본부장님 홧팅!|최고십니다!!!|잘 듣고 갑니다 ^^|본부장님  방송만 찾아봅니다|늘 잘보고 있습니다|최고입니다|최고입니다|말씀잘들었습니다. 감사합니다.|본부장님 잘들엇습니다|유본부장닝 감사합니다 
잘듣고있어요|💯🙏🙏🙏|감사합니다 선생님|유 본부장님, 감사합니다~😊|믿고듣는 유본부장님 감사합니다.|믿고 보는 갓동원님!!! 감사합니다~~~|반도체 2%넘게 하락!!! 도대체 언제 오른다는 건지...ㅋㅋㅋ 퀉컴 & 태양광은 4개월 넘게 계속 바닥!!! 당신은 도대체 어떤 사람 입니까???|본부장님 최고 입니다 항상 감사합니다|갓동원~~ 
깊은 인사이트와 뷰 항상 감사합니다~~|결국 유본부장님이 맞았네요. 금일도 감사합니다.|본부장님 나오는 방송은 모두 찾아듣습니다 
데이터가 워낙 많으셔서 반복학습 하느라 ^^;; 
물론 다른분 방송도 듣지만 꾸준히 데이타를 중심으로 말씀하시는분은 많지 않은듯 해서 이분은 믿고 봅니다|들어보면 그럴듯한데 실제로는 돈잃기 딱좋은 인사이트임|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 98.7%더군요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길.."
오늘장 놓쳐선 안 될 당신이 잠든사이 일어난 해외 이슈 7 / 출근전 꼭 봐야하는 글로벌 이슈 / 한국경제TV,2021. 6. 18.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 73,723회","좋아요 1,947개",싫어요 43개,"5:40  오늘의 꺅끄♡|박고운 캐스터님 시황 정리 👍👍|꺄끄^~^/|나날이 발전하는 까끄😁😁😁|다들 뉴스에는 집중 안하시고 꺄끄만 돌려보시나ㅋㅋㅋㅋ|고운이 꺄끙 꺄끄^^^|5:41 꺄끄!!|금요일 꺄끄 보러 왔습니다.|오늘 장 마감시황 전해드렸습니다아~^-^ㅎ|꺄끄누나 나왔어~~~ㅋㅋ|굿모닝 꺄꾸~~♡♡|꺄끄~!😍😍😍|불금 꺄끙^^|꺄끄님들 ㅎㅇ|감사합니다 🙏 💕|까ㅡ끄|한 주 동안 고생하셨습니다 ㅎㅎ|한 주 동안 정말 고생하셨고 좋은 정보 전달해주시어 💓 감사해용|오늘도 감사합니다!|감사합니다~|꺄끄 ♡|꺄끄♡|꺅모닝♡|꺄아끄|구독자 60만 넘었네요~
축하드립니다^^|아침마다 꺄끄~ 지수 소리 들어야 잠 깸♡ 이뻐요♡|감사합니다|까끄~|감사합니다|꺄끄꺄끄~|꺄끄|꺄끄 들으러 왔어용|와우~워렌버핏 포트폴리오 종목까지~~!
알찬내용 너무 감사합니다~
구독했습니다.
한 주 동안 수고하셨습니다.|꺄끄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나만한생각이 아니였네 ㅋ|홍성진 캐스터님 영어신문좀 많이 읽어주세요|감사드립니다^^|꺄끄 누나 안녕ᆢ|매일아침의시작을 함께합니다
감사합니다~😍|1등|오늘은 금요일인데요??"
"삼성, ‘보다폰 5G 사업’ 수주 美日에 이어 유럽도 진출  / 최성민의 빅샷+ / 이상로 와우넷 파트너 / 한국경제TV",2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 6,438회",좋아요 110개,싫어요 1개,"감사합니다.|머큐리
전반기 5G투자부진에 주가 부진 이어가, 최근 삼성전자 영국 보다폰 5G사업 수주
후반기 5G장비 투자 본격화 전망에 강세
피피아이, 쏠리드, 에이스테크, 서진시스템 등 안테나 관련주 우선선호도
하지만 5G 투자에 대한 불확실성 여전, 6G로 넘어가려는 움직임도 일부 보여
머큐리 공공와이파이 확대는 디지털뉴딜 정책의 일부, AP 독점적 위치에 수익성개선기대
목표가 12000원 전망, 대안주 : 서진시스템, 에이스테크 기관 매수세 유입, 후반기 미국내 5G 주파수 경매 기대감 직접적 관련"
특집 코스피 레벨 UP 하반기 주도 산업은 / 최성민의 빅샷+ /김병연 NH투자증권 투자전략부 부장  / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 4,364회",좋아요 107개,싫어요 4개,최성민앵커님 언급해주신종목 감사합니다. ㅎ
스마트폰 시장 성장 기대 OLED소재 주도주는 / 최성민의 빅샷+ / 박근형 IBK투자증권 영업부 차장 / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 4,574회",좋아요 95개,싫어요 3개,엘디 공매도와 싸워 꼭이겨 한강 보내고 만다. 엘디스탑 가즈아
히든마켓 – OLED소재 애플 ‘아이폰13 출시’ 기대 / 최성민의 빅샷+ / 최성민 앵커 글로벌 투자 전략가 / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,819회",좋아요 45개,싫어요 1개,항상 잘 듣고 있어요.배울게 많습니다|그러게요. 우연히 봤는데 내용좋드라구요
'노마스크' 중국 수혜주 K-뷰티 / 한국경제TV / 증시라인,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,121회",좋아요 34개,싫어요 없음,
하반기 증시전망 이거 보시면 됩니다! / 나의 투자 / 윤지호 이베스트투자증권 본부장 / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 40,557회",좋아요 970개,싫어요 35개,"윤지호 센터장님  얘기는 꼭 찾아서 참고합니다 ~~|본부장님  멋.지십니다.
초면이지만.굉장히 반갑습니다 
염블리님 께서 워낙 본부장님 자랑을 많이하셔서~^|주린이가 간과할 수 있는 ..ㅎ 핵심 부분을 짚어 주셔서 감사합니다 ^^|파리 아재~~|파리팀장님!!! 렛츠파리~!!! ^^|증시방향성 제시 감사합니다|나라의 경제를 이야기하는데, 파리가 앉았습니다.|전설의 파리 앵커님이시다...|감사합니다|내용은 좋은데 음향이 영 ㅠㅠ 제작팀 신경좀 써주세요|ㅣㅣ5ㄷ|킹베스트증권 대장님 오셨네|파리아저씨 오랜만이네요!!|파리가 앉았습니다|나소장님, 새 프로 진심으로 축하드립니다!|어제부로 월가는 이미 하방에 꽂힌 것 같음.|믿고보는 이리온|염블리님 덕에 본부장님 알게되었는데 이런 좋은 스승님이 또 계실줄이야~ 앞으로 영상 꾸준히 기대해도 되까요?^^ㅋ 설명을 넘 잘해서리~ 불사조님과 염부장님 콜라보 봤었는데 여기에 본부장님까지 셋이서 하심 찰떡 궁합이겄구먼~|ㅇㅈ|같은 이베스트 증권인데 염부장이랑 윤지호 본부장이랑 의견이 상이하네요.|시간을 앞당긴다고 하지만 실재 실시까지는 좀 오래걸릴 듯|윤센타장님 반갑습니다 ㅡ 젤   믿음이 가요|연준은 매파적,
테이퍼링 속도가 빨라질 듯. ..증권사 하반기 전망 장미빛?|이 분은 신중이 장점. 그 외엔 글쎄.. 삼전 2분기 예측 틀리고 전체 지수 추측도 틀리고.. 미국채 금리는 예측대로 올라서 시장이 출렁했지만 복구했지..|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 100%에 깝네요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길..|●    ■ 



서울 구축아파트 핵폭발 상승률은 

♡♡전농sk아파트 30평대♡♡ 

gtx +면목선
지하철역이 정문 

청량리개발 직접호재|삼성전자 총수가 감옥살이 중인데 집구석이 잘 돌아가겠나 대한민국이 심히 걱정됩니다 문통의 융퉁성이 뒷받침되지 못하는 한심함~~!"
티와이홀딩스 폐기물처리 자회사 모멘텀 기대 / 나의 투자 / 한병화 유진투자증권 이사 / 애널리스트 뷰 / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 4,901회",좋아요 129개,싫어요 9개,"인선이엔티 와이엔텍이 더 낫죠 ㅋㅋㅋㅋ
추천하신거 넘 마니 물려 있어 이제 좀 거르고 봅니다|여당대표건 누구건 잘못 알고 있는 것을 분명히 지적하는 한의원이어서 참 든든하다.....|나라경제 파리가 그 레전드분 이시네요"
손현정의 오늘장 뽀개기 (6/17) / 나의 투자 / 오전장 복기 / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,조회수 986회,좋아요 32개,싫어요 2개,"휴젤 4프로빠졌는데 오름세란다
이거생방인가?"
FOMC결과와 해석 금리 상승 전망에 깜짝 놀란 시장 테이퍼 당겨질 수도(문홍철)/ 주식경제 이슈분석 / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 8,797회",좋아요 148개,싫어요 4개,"중요한 건 
실제 테이퍼링 실시 전에 10년물 금리는 피크 치고
주가는 바닥간다는 거지.|2년물부터 10년물까지 금리 폭등한 건 완전 무시해버리고 30년물 변동만 보고 판단한다고?ㅋㅋㅋ"
이륙시간은 끝났다 시장 내부에 집중하자 센터장에게 듣는 하반기 증시 전망(김형렬)/ 주식경제 이슈분석 / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 7,485회",좋아요 166개,싫어요 2개,"👍|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 98.7%더군요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길.."
금리 두 차례 올린다 증시 조정 폭도 커질까? / 이진우의 진짜전략 / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 24,928회",좋아요 547개,싫어요 18개,"이번 FOMC 에서는 파월의장이 본인 입으로
테이퍼링 논의 중이며 기준금리 두 번 인상 예정이라는 사실을
실토함으로써 사실상 인플레이션을 인정한 셈이고
테이퍼링은 향후 2개월 내에 공식발표하고 실시할 것 같고
금리도 다음번 FOMC 점도표에선 결국 2023년이 아니라 2022년
상승으로 바뀔 듯.
중요한 건 앞으로 테이퍼링은 언제든지 할 수 있는 시한폭탄이라는
점이며
지금부터 테이퍼링 공식발표 사이에
주가가 바닥으로 갈 확률이 매우 높다는 점임.
7, 8월은 외국인들 휴가기간이라 이달 중 급락이 올 확률이 높아 보임.
그래야 테이퍼링 실시할 때 다시 대세상승 시켜야 되니.
그래야 월가, 외국인들이 바닥서 담아 올해 목표수익을 올리지.
이미 화살이 활 시위를 떠난 것 같음.|감사합니다 소장님|인플레이션이 일시적>잠깐 조정 후 날라감/지속적>연준실패로 주식폭락|테이퍼링 논의할것을 논의했다...
재밌네요..^^;; 미연준!!|감사합니다|이분 짧고 간단하게 그래서 어떻다 이야기흘 안하고 뉴스브리핑식이라 다듣고나도 그래서 뭘멀하려는거지?늘 궁금함|이소장님의 좋은 방송 감사합니다|주식은 더 올라가고 부동산은 더 올라간다 금리 웃기쥐ㅎ|소장님 감사합니다|2년 뒤의 일을 왜 벌써부터 걱정하냐..|서민이 살기 힘든 나라요,, 이렇게 돈을 풀다니요|이진우  소장님  마무리맨트  감사합니다  ㅡ도움이 되었습니다|올해 금리 인상은 없고, 내년 말에 할거냐 내 후년에 할거냐로 시장이 판단하는 것 같습니다. 올해 하반기에는 인플레 압박이 줄어들 것이니 기준금리 인상을 당기려는 압박이 다시 느슨해 질 수도 있겠어요. 또 델타 변이가 세계 경제에 어느 정도 영향을 끼칠 것이냐고 중요하고요. 하반기에는 골디락스가 될지 연준이 매로 변화할지 알 수 있을거 같습니다. 3개월 더 지켜봅시다.|하경민 앵커님이 나오시면 다른 사람들 마이크 볼륨 높여서 녹화해야 하는데, 너무 목소리가 작게 녹화됐네요. 예전부터 사람들이 계속 댓글 달았는데, 신경을 안 쓰시는 듯...|돈풀면 인플래 당연한거지 연준의 뻥카가 얼마나 통할까|님들 2년뒤에 걱정이 지금 주가에 반영되네요 
2년뒤에 카카오 삼성 현대차는 어차피 성장|이진우 소장님, 항상 감사드립니다. 연합인포맥스도 잘 시청하고 있어요. 건강하세요.|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 100%에 깝네요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길..|표준어 좀 사용합시다. 욕도 자제하시고요"
"코로나 테마주로 급등했던 부광약품, 최대주주 지분 축소 / 공진단 / 한국경제TV",2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,194회",좋아요 16개,싫어요 2개,"사기꾼집단|부광괜찮겠죠?|깡통차기 좋은 부광약품|부광은 조심하삼 기술력은 없고 사기성이 다분함|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 100%에 깝네요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길.."
"[한상춘의 지금 세계는]미 증시, 사상 최초 ‘점도표 쇼크’로 급락…한 증시, 과연 ‘금리 텐트럼’ 발생하나?",2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 12,703회",좋아요 291개,싫어요 24개,
오늘장 놓쳐선 안 될 당신이 잠든사이 일어난 해외 이슈 7 / 출근전 꼭 봐야하는 글로벌 이슈 / 한국경제TV,2021. 6. 17.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 72,980회","좋아요 1,968개",싫어요 47개,"꺄~~끄 들으러 왔습니다!|매일 아침 잘 보고있습니다 유익합니다|1771!@|🔋배터리 세계진출~ 감사합니다|꺄끄 ♡|아침엔 까끄~|목욜 꺄끙^^|고운누나랑 증시 얘기 하고 싶다 ㅠ 꺄끄 꺄끄|감사합니다|감사합니다|다음주 부터 랠리 고고|예쁘니앵커 두 분 다 목소리에 피곤이 묻었군요. 못주무셨나부다~~~ㅠ|오늘 장 마감시황 전해드렸습니다아~ ^-^ㅎ|꺄끄^^|5:57 꺄끄누나 넘모좋고
1일 10 꺄끄ㅋㅋ|꺄끄 누나 진짜 전달력 짱인듯ㅋㅋ|꺄꿍♡|꺅끄 들으러온 나는 무엇인가 🤭|꺄~~~끄♡|꺄끄듣고 갑니다~😀|와...불확실성해소 얼마나 기다렸노...휴 외인 매수들어오길|꺅끅|까크 들으러 많이 오네요 ᆢ|1일 1꺄끄~|강다은 캐스터님 파란색 잘어울리세요|감사합니다|꺅끄~♥ 마감시황 전해드렸습니 다아앙♥|좋아용|박고운씨 꺄꿍|3시간정도 밖에 못잤어요|까꿍|가즈아ㅏ|Fomc때문에 잠을 제대로 못 잤.....
오늘도 영상 감사합니다~~~~
꺄끄~~~~~~|5:58 오늘의 꺅끄♡|시장영향이 미미 하네|꺄끄ㅋㅋ|까끄 잘 듣고 갑니다 수고 하셨습니다 ^^|감사합니다|기준금리 동결인데.. 2년 뒤 올린다고 주식 떨구네.. 미리 걱정 왜 하는지 원.. 그때되면 달라질 수도 있는데..|♥♥♥ 자막뉴스 자체만으로 언제적 뉴스인지 알수있게끔 날짜 표시 부탁드려요 ~
☞ ex.
[본방송] 2021.6.17.05:30 '글로벌 이슈 투데이'"
‘플라스미드DNA’ 가치 4조원? 저평가 리포트 쏟아진다 / 최성민의 빅샷+ / 최성민 앵커 글로벌 투자 전략가 / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 11,411회",좋아요 283개,싫어요 9개,"굿 정보 감사 합니다|와 이 분 예상 분석 장난아니네.   진원 날아가네.   ㅠㅠ|좋은 정보~♡|에스엠에 이어 진원까지 형님 짱짱 ㅋㅋ|감사합니다|올릭스 분석부탁드려요   감사합니다  진원이처럼 상한가가게요 ㅎㅎ|최성민님 짱!! 진원생명과학 상한가 한번 쳤어요|어제 왜 안잡았을걸.|좋은정보|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 100%에 깝네요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길..|바이오쪽은 투자를 않하지만,
절찰병띄워봅니다...|빅샷 매회 잘 보고 있습니다.^^ 미국 이노비오 대표가 진원생명과학의 지분을 많이 갖고 있는데 지분율과 관련해서 좀 일이 있었던 것 같습니다. VGXI는 이노비오와 소송중이기도 합니다. 이 소송결과로 누가 뺏으려고 한 자인지 판단될 것 같습니다.|그래 조은 회사면 미국 자회사 나스닥 상장됐겠네요?
아니면 말이 앞뒤가|◆ 삼성전자(우): 강력 매수 신호 발생 -->매수 적기
5달간 조정 마무리: 이젠 급등 시점!
보통주와 갭 줄이려, 우선주 급등 시점: 우선주 매수 유리!
삼전(우): 공매도 제외: 우선주 공매도 염려 없어 상승 유리!

1. D램 슈퍼 사이클 도래
: 향후 3년간 반도체 실적 호황기
최근 D램값 70% 급등으로, 
실적 급증+주가 상승 당연지사!

2. 파운드리(위탁생산): 역대 최고 실적 전망!
올해 20조 이상: 3년전 11조 대비, 100% 성장 전망
특히, 인텔 물량수주로 대박
: 실적과 주가 급등 요인!

3. 스마트폰 최고 실적 전망
: 스마트 3억대 판매 목표!
폴더블 스마트폰: 高價로, 실적증가에 큰 보탬 될 것

4. 삼전(우): 배당 증가 4%: 현금 보유액 110조 이상+향후 3년 실적 급증
향후 주가 급등과 배당 증가 전망
: 매수 이유 충분!

◆ 삼성전자(우): 보통주 보다 주가 저렴, 우선주가 배당 15% 더 많아 유리
시스템반도체 성장성 매우 커, 2년내 20만원 전망
--> 저가 매수 기회!|저 앵커 저번에 정부 백신  비판하는거 보면서  국민의짐당 지지자란 생각이 팍 들더라.."
하반기엔 실적주! 피부미용기기 톱픽은 / 최성민의 빅샷+ / 윤주호 엄브렐라 리서치 대표 / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 7,009회",좋아요 144개,싫어요 없음,"말씀도 잘 하시고 아이디어 좋네요|에스테틱?
이라고 하신건가욤?"
"경기회복에 물류증가 택배업 주가, 다시보자! / 최성민의 빅샷+ / 이상로 와우넷 파트너 / 한국경제TV",2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,448회",좋아요 19개,싫어요 1개,"CJ대한통운
택배노조 관련 합의 도출 가능성, 오늘 6~7시까지 합의 전망
우체국택배 사업 존폐여부 이야기까지, 갈등 확대 양상
글로벌 및 국내 물류 확대, 코로나로 인한 기저효과, 경기회복에 따른 물류 증가
CJ대한통운 택배 점유율 50%이상, 과점 차지, 국내 1위 
택배가격인상, 보복소비 활성화에 따른 주가 재평가 기대감 반영으로 추정
추격매수 가능한구간, 목표가 190000원 전망
대안주 : 한진, KCTC, 동방, 중소형주 Top Pick 한익스프레스"
사람들이 모인다 음식료 랠리 재현? / 최성민의 빅샷+ / 윤여민 하나금융투자 삼성동금융센터 FA팀장 / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,867회",좋아요 39개,싫어요 2개,아싸 빅샷 일등!!! ㅋㅋㅋ|난 이등...
[베트남 투자가이드]가열되는 베트남 산업용 부동산 시장/ 베트남투자가이드 / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,410회",좋아요 16개,싫어요 4개,참 부동산업자가 통신원 아닐랄까봐 산업용 부동산 안정세 공실률 안정이란다...온도시에 매물 차고 넘친다. 쪽박 안찰려고 눈물겨운 가격 고수? 고집이지.  산단 매물도 한두개 아니다.삼성 들어가 있는곳? 거기야 원래 업체들이 입주했으니깐 유지하는거지. 투자자 끊길라 밥벌이는 이해가 가는데 그래도 KTV 방송채널 걸었으면 유투브 개인채널처럼 하지는 말아야지.
6월 FOMC 미리 들어봤습니다! / 나의 투자 / 고태봉 하이투자증권 본부장·이동운 NH헤지자산운용 대표 / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 8,129회",좋아요 168개,싫어요 3개,"고본부장님 이분 진짜 만나보고 싶음 
레전드 중 한분일듯 
미국만 워린버핏 소지 소로스 짐소로스 있냐 
울나라도 이런분들이 많이 있다|파리형님, 하락할때 파리영상 보면서 한바탕 웃고 힘냅니다!!!|어 이분은… “나라의 경재를 이야기하는데 파리가 웁” 그분!|하이투자증권  고태봉본부장님  항상 감사합니다♡♡♡|vcr을 보자구요?ㅋㅋㅋ 좋네요 올드스쿨 감성|Fomc회의 결과 발표도 바로 방송해주시나요?|갓태봉|자동차에 반도체 점점 많이들어가는대  자동차가 가면 반도체도 좀 풀리것지요?|돔황차|금융통화위원회의 소집과 운영을 중단하고 어떠한 외부와의 소통을 실시하지않습니다|FOMC앞두고 시장에 경계감이 커진듯하네요,, 염승환부장님 실시간 스트리밍한대서 불사조 채널 기다리는 중에 공부하고 갑니다. ㅋㅋ 5시에 하는데 염부장님 팬이면 같이 봐요!"
