title,date,video_url,view_num,likes_num,unlikes_num,comments
"철강도 쇼티지 우려, 건설용 철강 리스 업체! / 퇴근길 꼭 봐야할 내일장 공략주 / 성공투자 오후증시 / 한국경제TV",2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 6,738회",좋아요 93개,싫어요 1개,"흘깃흘깃 하면서 누구랑 눈으로 말하는게 겁나 수상쩍어 ~~~걸르고본다|스몰캡 기업들은 정보 얻기가 힘든데 자세히 알려주셔서 좋네요|감사합니다|원래 코에걸면 코걸이 귀에 걸면 귀걸이 인거여
주식에 정답이 어딧겠니 ~~~
남자분 관상을 보니 뒤에 누군가 있는 관상이고
영화 작전에 나오는 누구닮았어 ~~ 면접탈락|이코너 너무 유익함^^  경은MC님  진행도 너무 좋구요 오랫동안 지속되면 좋겠어요|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 98.7%더군요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길.."
출범 앞둔 ‘LG마그나’ 다시보는 전장부품주 / 최성민의 빅샷+ / 이상로 와우넷 파트너 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 7,657회",좋아요 152개,싫어요 4개,"Lg전자 가즈아!! 배당금도 가즈아|감사합니다 잘 배우고 갑니다|확실한거?|LG전자
LG전자, 마그나 다음달 출범 앞두고 강세 이어가
LG전자 지분 51%, 마그나 49%
전세계 자동차 반도체 부족화 심화, 전장부품 업체 추가 관심 올라갈수 있는 시점
LG전자 모빌리티 기반 다임러그룹 파워트레인 납품 보도 확정
유럽, 미국, 중국에 자회사 설립으로 전장사업 본격화 전망
신고가 가능성, LG이노텍 스마트폰관련 매출 전장부품으로 대체
대안주 : 일지테크, 토비스, LG디스플레이, 나라엠앤디, 에이프로, 아비코전자, 나인테크"
올해 드라이빙 시즌 전기차 타고 떠난다! / 최성민의 빅샷+ / 박영호 와우넷 파트너 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,065회",좋아요 60개,싫어요 4개,
테이퍼링에 쏠린 눈 놓치면 안될 빅이슈 / 최성민의 빅샷+ / 박상현 하이투자증권 전문위원 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 5,096회",좋아요 93개,싫어요 1개,기다렸습니다~
공급 우려가 해소되면 성장주 욕구가 커진다? / 최성민의 빅샷+ / 최성민 앵커 글로벌 투자 전략가 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,633회",좋아요 41개,싫어요 없음,최성민 팬입니다.
메타버스 수혜주 두 종목 / 나의 투자 / 김현용 현대차증권 연구위원 / 애널리스트 뷰 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 71,600회","좋아요 1,423개",싫어요 30개,"이 아저씨 나라의 경제를 이야기 하는데. 
웬 파리가... 아저씨네..
아직도 이렇게 활동 하고 있군요.ㅋ.ㅋ
내 채널에 올려도 놨었는데.ㅋ.ㅋ.|파리 한마리 제발 풀어라.ㅋ.ㅋ.ㅋ|유명한 분이 진행을 하시네요?ㅋㅋ|영상 감사합니다.   : )|감사합니다 ~^^|감사합니다|절문이 무척 똑똑하구만 근데 메타버스가 뭔가도 모르네,,,용어를 소개하고 만드는것도 한국이 최고인것 같아...근데 개이버나 코코넉 같은 게 시가 1등 2등 이런걸 이해를 못해 ...쓰레기 같은걸 도특한 냄시나 발견한가보쥐?|투자는 하지만 애들 멘탈 걱정이네|저분은 나라의 경제를 말하는데 똥파리가 앉았다는 전설적인 분!!|손현정 캐스터 미모에 딱 어울리는 핑크핑크 원피스.ㅎㅎ|똥파리!똥파리!똥파리!똥파리!|아나운서 분 갑자기  생각 났어.  옛날에 이마에 파리 붙어 안떨어져서 웃긴 영상에  오른 그분아니신지. 세월이  많이 흘렸네요. ㅠㅠ|저게 근데 돈이 되긴되나? ㅋㅋㅋ
그냥 기존에 게임 그래픽이랑 뭐가 다른지도 잘 모르겟는데|메타버스 로블록스 자세한 설명 감사합니다|맨발로다니네|아나운서님 메타버스 체험기 재밌어요 댄스배틀🤭|현재 메타버스는 완전초기라 
아직 미숙하고엉성하지만 나중에 아마 
어마어마한  시장을 만들겁니다|유튜브에 ""정법강의""가1~11,000강 이상 있습니다.,|나아나님 질문을 잘해주셔서 도움됩니다 
감사합니다|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 98.7%더군요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길.."
"건설, 하반기 주택 호황 더 간다 / 나의 투자 / 신서정 SK증권 연구위원 /  애널리스트 뷰 / 한국경제TV",2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 10,862회",좋아요 220개,싫어요 4개,"남자분 안경에 파리 앉은분 아닌가..?|감사합니다|잘 보았습니다
감사합니다|파리 이후 많이 변하셨네요
큰 기쁨 주셔서 감사드립니다.|깔끔하네요.|항상 똑소리나는 의견 감사합니다 ~|Gs건설 줍줍하러 갑니다~^^|건설은 괜히 짧게먹고 나오면, 털리는 기분이라 쭉가야한다고 봅니다. 불사조님꺼보고 삼성엔지니어링 담았는데 더 많이 사둘걸 쫄보라 많이는 못사고 후회중이에요. ㅋㅋ 하반기에도 건설주 가즈아~~!|오우   파리..|그냥, 쌍용 C&E 매수하면 됩니다! 
세금없는 비과세 배당금! 
3개월마다 비과세 배당금, 4년간 비과세 배당금, 꾸준한 주가상승!|유튜브에서 배인재 검색하면 재미있는 주식전망과 영어 배우기 동영상 있어요 ㅎㅎ 공매도 세력들에게 동학개미의 힘을 보여줍시다|현대 건설 어제 나락가던디|젊은여자가 연구원도 아니고 위원? 이 바닥이 뻔한데"
"SKC, 2분기 최대실적 기대 / 나의 투자 / 도현정 메리츠증권 부장 / 앞으로 종목 / 한국경제TV",2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,339회",좋아요 91개,싫어요 없음,감사합니다 ~~!^^
손현정의 오늘장 뽀개기 (6/14) / 나의 투자 / 오전장 복기 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,조회수 803회,좋아요 13개,싫어요 없음,
FOMC 눈치보기 테이퍼링 있을까 연준에 주목된 눈 기회 엿보는 시장(이진우)/ 주식경제 이슈분석 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 5,064회",좋아요 163개,싫어요 8개,"중간에 MC 체인지~ ㅎ|좋은 의견 감사합니다|테이퍼링기사는 도대체 언제끝나나요?
선반영도 안되나
지긋지긋하다못해 질려버립니다|존경하는 이진우 소장님^^

4차 선업혁명은 기술전쟁이고
미중 무역대결도 결국 기술전쟁으로

FAANG 주가 살아나야 
기술주가 살아나고 
나스닥이 살아나야 미증시도 살아나고
미증시가 살아나야 미중전쟁중에서
민주당도 미국국민들의 지지를 얻을수 있고...

중국 화웨이 등 기술주는 트럼프가 
이미 망가뜨려 놓았고
바이든은 미래산업핵심 소재
반도체를 미국 내 에서 생산하게하고..
G7.G10회의로 연합전선 구축하여
코로나 발원지문제.인권문제.환경문제.대만문제 등으로 중국을 점점 압박하여 국제사회에서
점점 고립시키고...

결국 세계패권은 미국이 장기집권하는.. 그림으로 연출되지 않을까요?"
주도주 없는 시장 새로운 주도주가 나오기는 쉽지 않다 그래도 괜찮은 자동차?(신중호)/ 주식경제 이슈분석 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,383회",좋아요 22개,싫어요 없음,좋은 내용입니다.|Mc도 하락쟁이 게스트도 하락쟁이
6월 선물·옵션 동시 만기일 투자자별 손익 차트 / 한국경제TV / 증시라인,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,986회",좋아요 80개,싫어요 2개,"역시 감사합니다 ^^|이해하기 쉽게 설명해주셔서 감사합니다.|수고하셨습니다|아이씨디 거래량 좀 늘어나면 담아야겠네영|◆ 삼성전자(우): 강력 매수 신호 발생 -->매수 적기
5달간 조정 마무리: 이젠 급등 시점!
보통주와 갭 줄이려, 우선주 급등 시점: 우선주 매수 유리!
삼전(우): 공매도 제외: 우선주 공매도 염려 없어 상승 유리!

1. D램 슈퍼 사이클 도래
: 향후 3년간 반도체 실적 호황기
최근 D램값 70% 급등으로, 
실적 급증+주가 상승 당연지사!

2. 파운드리(위탁생산): 역대 최고 실적 전망!
올해 20조 이상: 3년전 11조 대비, 100% 성장 전망
특히, 인텔 물량수주로 대박
: 실적과 주가 급등 요인!

3. 스마트폰 최고 실적 전망
: 스마트 3억대 판매 목표!
폴더블 스마트폰: 高價로, 실적증가에 큰 보탬 될 것

4. 삼전(우): 배당 증가 4%: 현금 보유액 110조 이상+향후 3년 실적 급증
향후 주가 급등과 배당 증가 전망
: 매수 이유 충분!

◆ 삼성전자(우): 보통주 보다 주가 저렴, 우선주가 배당 15% 더 많아 유리
시스템반도체 성장성 매우 커, 2년내 20만원 전망
-->지금은 저가 매수 기회|엥엥거리눈 여자엠씨 좀 빼지 ..도대체 뭔 빽이여|초보자들이 돈을 잃는 이유는 이런 방송의 영향이다. 맹목적으로 믿어버리니까~~~"
"주가는 횡보지만, SK하이닉스 임원들은 매수 행렬 / 공진단 / 한국경제TV",2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 6,635회",좋아요 96개,싫어요 2개,"SK하이닉스 계속 고민하고 있었는데 좋은정보네요 감사합니다|임원이 11억 산거 가지고 호들갑은.....|키이스트사라고 2번이나 방송에 나와서 말한사람  내가 이름을 잘 모르는데 나쁜사람이여 팔아먹으려고 방송에서 사라고 했어요 그뒤 계속 빠지고있어요 나 사갔고 엄청 물먹고 있어요  나쁜사람~|◆ 삼성전자(우): 강력 매수 신호 발생 -->매수 적기
5달간 조정 마무리: 이젠 급등 시점!
보통주와 갭 줄이려, 우선주 급등 시점: 우선주 매수 유리!
삼전(우): 공매도 제외: 우선주 공매도 염려 없어 상승 유리!

1. D램 슈퍼 사이클 도래
: 향후 3년간 반도체 실적 호황기
최근 D램값 70% 급등으로, 
실적 급증+주가 상승 당연지사!

2. 파운드리(위탁생산): 역대 최고 실적 전망!
올해 20조 이상: 3년전 11조 대비, 100% 성장 전망
특히, 인텔 물량수주로 대박
: 실적과 주가 급등 요인!

3. 스마트폰 최고 실적 전망
: 스마트 3억대 판매 목표!
폴더블 스마트폰: 高價로, 실적증가에 큰 보탬 될 것

4. 삼전(우): 배당 증가 4%: 현금 보유액 110조 이상+향후 3년 실적 급증
향후 주가 급등과 배당 증가 전망
: 매수 이유 충분!

◆ 삼성전자(우): 보통주 보다 주가 저렴, 우선주가 배당 15% 더 많아 유리
시스템반도체 성장성 매우 커, 2년내 20만원 전망
-->지금은 저가 매수 기회"
"美증시 또 다시 사상 최고, 추가 상승 여력은? / 강영현의 진짜전략 / 한국경제TV",2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 8,633회",좋아요 147개,싫어요 4개,"마지막 인프라 투자 팁 감사합니다~!|감사합니다|앨런은 연말까지 인플레가 계속 지속된다는데,  일시적이란게 7-8개월 이상 지속된단 예기네요|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 100%에 깝네요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길.."
"6월 FOMC 관망 ""박스권 지속 가능성"" / 선택! 오늘의종목 / 한국경제TV",2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 7,628회",좋아요 274개,싫어요 3개,10분은 너무 아쉽습니다. 좀 더 해주세요!^^|반갑습니다~~
[한상춘의 지금세계는] / 또 다시 시작된 ‘성장주 vs 가치주’ 논쟁… 해외시각 “무슨 의미? 또 말장난인가?” / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 8,874회",좋아요 146개,싫어요 4개,
"미국 이슈: ""올 여름은 행사를 즐기자"" 국내 관련주는? / 오늘장 관심주: KG ETS / 어제장 놓쳐선 안됐을 미국주식 오늘장 놓칠지도 모르는 한국주식 / 한국경제TV",2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,267회",좋아요 21개,싫어요 2개,좋은정보 감사합니다~|누나 예쁘다
서학개미 순매수 종목 TOP 7 / THE PULSE  / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,812회",좋아요 105개,싫어요 5개,"좋은 정보 감사합니다|이뿌다|그래서 뭐사야됨?|젠장 소리가 안들리네?|amc..주식을하려는게아니라 도박을하네
우리나라도 중학교교육에 주식,암호화폐 교육을해야한다|Hola"
美 채권 금리↓배당주 주목 / 글로벌금융 투자센터 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,133회",좋아요 42개,싫어요 없음,
오늘장 놓쳐선 안 될 당신이 잠든사이 일어난 해외 이슈 7 / 출근전 꼭 봐야하는 글로벌 이슈 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 74,598회","좋아요 1,751개",싫어요 33개,"고운 캐스터님 오늘도 좋은 정보 감사|머스크
갈지지자 행보를
멈추고,
테슬라가 혁신적 기업으로
다시 나아가길...|하.. 프랑스 독일 이탈리아가 확실히 중국 박살에 동참해야되는데..|지난주 마감시황 전해드렸습니다아~^^ㅎ|19:00|꺅그|좋은 영상 감사해요 ^^ 배우고 갑니다!|6:34 꺄끄 눈나 😍😍|새로운한주
감사드립니다/^^|고맙습니다 🙏|감사합니다 ^^|감사합니다:)|꺄끄 눈나😊|감사합니다|표 한장에 312억!  어마어마하네요! 즐거운 한주 되세요~|한국경제! 나이따!|오늘도 잘 듣고 갑니다 👍👍|2등|오늘 닭이 날 긴 나나요?|꺄끄!|1등|토요일 오전 시간에 방송해주시는게 더 낫지 않을까요?|월욜 꺄끙^^|꺄끄 ♡|꺄끄 출발~~~~~~~|꺆모닝|꺄끄!!|6:34  오늘의 꺅끄♡|까끄요|꺄끄♡♡♡ 
머스크 사기꾼이네..|굿모닝 꺄끄|고은이누나 사랑해요|좋은 뉴스 감사합니다. 즐거운 한주 되시고요.|Good morning😁|월요일 꺆끄는 힘을 잘 안주시네~~|오등|G7 정상회담에 우리 대통령이 센터 자리 차지했던데.|박고운 캐스터 발음이 너무 뭉개져요 ㅜㅜ|◆ 삼성전자(우): 강력 매수 신호 발생 -->매수 적기
5달간 조정 마무리: 이젠 급등 시점!
보통주와 갭 줄이려, 우선주 급등 시점: 우선주 매수 유리!
삼전(우): 공매도 제외: 우선주 공매도 염려 없어 상승 유리!

1. D램 슈퍼 사이클 도래
: 향후 3년간 반도체 실적 호황기
최근 D램값 70% 급등으로, 
실적 급증+주가 상승 당연지사!

2. 파운드리(위탁생산): 역대 최고 실적 전망!
올해 20조 이상: 3년전 11조 대비, 100% 성장 전망
특히, 인텔 물량수주로 대박
: 실적과 주가 급등 요인!

3. 스마트폰 최고 실적 전망
: 스마트 3억대 판매 목표!
폴더블 스마트폰: 高價로, 실적증가에 큰 보탬 될 것

4. 삼전(우): 배당 증가 4%: 현금 보유액 110조 이상+향후 3년 실적 급증
향후 주가 급등과 배당 증가 전망
: 매수 이유 충분!

◆ 삼성전자(우): 보통주 보다 주가 저렴, 우선주가 배당 15% 더 많아 유리
시스템반도체 성장성 매우 커, 2년내 20만원 전망
-->지금은 저가 매수 기회!"
인간과 공간의 유익한 조화를 꿈꾸는 기업 오츠메쎄 안연회 대표 / 혁신성장코리아 / 한국경제TV,2021. 6. 12.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,611회",좋아요 36개,싫어요 7개,
"[경제전쟁 꾼 15회] 네이버·카카오 플랫폼 전쟁, 최후의 승자는? (염승환,김현용,서지용,김동환)",2021. 6. 11.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 489,842회","좋아요 10,027개",싫어요 316개,"02:36 역대 최고 성장률 기록
04:44 네이버와 카카오 시총 격차는?
05:32 네이버 카카오 글로벌 성장 주력할 점은?
10:49 네이버 카카오 성장 요인은?
13:20 '금융'사업 카카오 네이버 차이점은?
22:13 K-콘텐츠 네이버vs카카오 누가 더 유리한가?
28:02 네이버 카카오 K-POP 차별점은? 
31:45 국내 OTT 네이버 TV·카카오TV 차별점은?
34:39 '금융' 분야 격돌 네이버vs카카오 판세 전망은?
36:50 '메타버스' 격전지에 진출한 네이버·카카오
38:33 '투자관점' 네이버·카카오 글로벌 경쟁력은?
40:07 주목해야 할 대한민국의 플랫폼 기업은?
44:42 플랫폼 기업 꾼들의 한 줄 평가|내부자 입장에서 참 할 얘기 많은 회사죠 ㅎㅎ|조만간 카카오 항공.카카오  우주 스페이스.카카오 야구단.카카오 축구단.카카오 반도체.이렇게 사업 성장 하지 않을까? 사업이 손대는 대로 성장 하네|카카오에 한 표 👍|영업역량이 카카오가 훨씬 고수인듯|이제 팔 때 구나 ㅠㅠㅠ 언론에서 떠들어대니…|둘 중 하나는 무조건 가지고 있는것이 좋겠다 싶어 카카오를 골랐습니다.|염부장님 보러 왔어요ㅎㅎ 다들 성투하세요~|카카오는 자회사 상장 후에보자|염부장님 감사합니다|잘 듣고 갑니다. 감사합니다|카카오 오오오오오|플랫폼에 대한 많은 정보를 알 수 있는 유익한 시간이었어요|염부장님 보러왔어요
항상 차분히 설명잘해주시는 분 
맘 든든히 서두르지않고  주식할수있어요 늘 감사해요|나 ㄱ카카오가 조아
카카오주식 800주 갖고잇음 
카카오열시미함 주주로써 ㅎㅎ|카카오에 기대를 걸고 있어요|이제서야 이런 영상을 만든다고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이미 나는 한참전에 두종목 모두 매수했다. 플랫폼의 가치는 그 이상이다|너도알고 나도알고 옆집아저씨도 알고 고점오니 방송에서 ㅈㄴ 떠드네 비트코인이 어케됬더라...|늘좋운방송 감사합니다|와 영상 넘나 유익하네요. 초집중 하면서 시청 했습니다. 다음편도 기대되네요!! 👍👍👍|카카오|궁금한건 - 혹시 플랫폼 기업들이 경영하는 모습이 90년대 우리나라 대기업들의 문어발 식 경영과는 차이점이 있나요? 궁금해요-|카카오 다 좋은데 너무 내수기반이라... 해외에 진출한다면 미국 빅테크 이길 각오하고 나가야하는데 그게 안나온다...|저는 카카오 주주로 카카오를 응원할 수 밖에 없네여 ^^ ㅋ 안그래도 염부장님이 불사조님이랑 합동방송한거 봤는데 여기서보니 음청 반가움 ㅋ 고민 누구 편을 들어야할지 ^^ ㅋ|(💟💖💞💘💝💗最愛💘염블리님🤎아끼고 응원합니다💓💕💖💞💘💝💟)|카카오 112에 800주 샀었음 108찍고 반등할라기에 샀는데 진짜 요새 너무행복|치킨은 역시 양념반후라이드반이야|좋은내용 감사합니다~|염부장님 나오는 방송은 모조리 시청 ㅎㅎ 굳굳|염부장님~~|경제의 꾼!  님들 정말 감사합니다  막연하게 샀던 주식의  특성을  세밀하게 들을수있어 유익한  시간이었습니다  염승환 김프로님 같은분이  저희곁에  계시다는것이 얼마나 감사한지요  늘 건강하시고 화이팅!  입니다|나 둘다 가있다. 카가 더 큰 수익..  네버 장투 있고 며칠전 하락때 사서 못기다리고 팔아버려서 아쉼|카카오의 성장성은 무궁무진 할껍니다~ 앞으로 초고속 으로 갑니다~!|반반 사면 되는거지 뭐...ㅎ|대표님  .
오늘도   강의    감사히   
듣고  갑니다 
늘   하루의  일과를   대표님의 
강의로  마무리하는게  이제는  
저의   일과중  하나가 되었읍니다
감사합니다     
오래  오래   끌어 주세요.|이 빌어먹을 방송에 나오면 고점에 다 와간다.
이 방송을 조심하세요.투자에
독 되는 방송|염부장님 김프로님❤️❤️❤️|excellent advice|둘다 좋은 주식이겠지만
지금도 앞으로 당분간도 카카오 승

10대들이 얼른 돈버는 20,30대가 되기 전까지
일본이 온라인 쇼핑을 하기 전까지는
카카오가 돈을 더 벌겠지|야놀자도 끼워주라.ㅎㅎ"
"연준, 테이퍼링 '저울질' 한국증시 발목 잡힐까  / 최성민의 빅샷+ / 정삼영 前 롱아일랜드 대학교 종신교수 / 한국경제TV",2021. 6. 11.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 7,352회",좋아요 143개,싫어요 4개,정보의 홍수속에 사실의 나열보다는 전문가다운 인사이트를 부탁합니다|방송도 진짜 못하네|오래전에 경제대란은 달러가 없어서 났냐? 달러는 언제나 넘쳐났다. 문제는 신용이 망가진다는 것. 망가진 신용대비 경제규모는 재앙과 비례한다.|뻥 좀 그만처라
5G 투자 본격 시작! 어떤 종목 터질까  / 최성민의 빅샷+ / 강준혁 와우넷 파트너 / 한국경제TV,2021. 6. 11.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 32,350회",좋아요 623개,싫어요 12개,"잘보고 있습니다|저는 이분 말씀듣고 수익  제법 봤는데~  밑에분 이상하네요~|오이솔루션 63000에 450주있는데 언제즘 55000원대 올까요. 9개월째 홀딩하고 있는데
그때라도 손절하고 싶네요.|5G보다는 6G|4차 산업혁명 5지 플랫폼|자율주행 시스템|이번세대는5G없다
5G를 사용하려면 기지국과 장비 둘중 
설치해야 한다
설치되어 있는 숫자도 SK44대/LG1대/KT0대다 라고 알고있다
5G라는 주파수 전파가 장해물을 통과하기가
취약하다
그래서 비가오면 통신이 잘 안되는 
단점이있다
도달거리도 짧아서 촘촘이 설치 해야한다
설치 비용이 만이든다
5G가 없다라고 본다|강준혁 전문가 .. 살이 ... 내가 알던 그분인데... 우와. 멋있어지셨네..  목소리듣다 화면보고 깜놀...  🤭"
조선주 지금 담아도 되는 이유 / 나의 투자 / 최광식 하이투자증권 연구위원 / 한국경제TV,2021. 6. 11.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 30,282회",좋아요 602개,싫어요 15개,"이말듣고 샀으면 지금 물림 ㅋㅋ|고맙습니다
수고하셨습니다

한국조선해양주에 물려있는데
회사 믿고 가보려합니다|조선주 슈퍼 사이클 초입 동감합니다
조선전문 최광식 위원님 믿습니다|반도체도 물려서 날린데|예네는 진정 미친자들인가 누구든지 걸려라 이건가|어.....파리......|대우,삼성,현대는 카타르수주가 반영된가격이라고하든데 그리고 대우는 아직 드릴쉽5대도 삼성처럼 정박중이고 이 드릴쉽정박유지비가 장난아니라고하든데|ㅋㅋㅋ 조선주를 설거지시키네ㅋㅋㅋㅋㅋㅋ|뉴스에서 이러는거보니 슬슬 수익살현 해약겠다 ㅋㅋㅋㅋㅋㅋㅋ|조선주가  가면  조선주 밴더사 한국선재 추천 합니다
조선에 들어가는 재료를 공급하는 회사임|조심해 한국경제는 항상 뉴스가 늦어! 섹터별로 추천 받고 들어갔다 손실난게 3번이야|ㅋㅋㅋㅋ얘네는 지들 돈 벌어야지 왜 시청자한테 알려주나?ㅋㅋ 쟤네 어느정도 던지는거 보고 들어가도 늦지 않다 지금 저렇게 말하는거보고 들어가면 물린다 조심|이거 보고 사는거 포기|거제는 거진 반은 망한 경기지
내년은 되야 그나마 조금좋아질느낌|국내 조선 정비소가 넘부족한데  부산항이나 거제 주변에 선박을 정비할수 있는 신규부두가 필요하다고 본다. 선박 제조업체에서 대형선박 정비소 까지 운영을 해야만 극적인 효과를 얻을수 있으리리봅니다.|조선업 비전문가 에널 최광식 말고, 우리나라 최고의 조선업 에널  하나투자증권의 박무현씨 초빙 부탁드립니다.

최광식씨는 올해 1월 삼프로TV에서 조선업 매도를  주장했어요..,저는 박무현씨 분석에 동조하여 현재 현미포 계속 보유하여 수익중에 있습니다.|아직은 아니다|휘발유 가격 올라가는것 보소  고유가 시대가 오면 해양시추선이 필요합니다  그러면 당연히 삼성중공업 
아닐까요?  전 올인 했어요  다행히 지속적으로 상승중.|광식이형이 요즘 대세인듯.."
美증시 IT·헬스케어·소비재 유망하게 보는 이유 / 나의 투자 / 문남중 대신증권 연구위원 / 한국경제TV,2021. 6. 11.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,319회",좋아요 27개,싫어요 2개,
기업 탐방 리포트 롯데관광개발 / 나의 투자 / 도현정 메리츠증권 부장 / 한국경제TV,2021. 6. 11.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,688회",좋아요 40개,싫어요 3개,"어~~어~~~어~~~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|마카오 맞습니다. 시티오브드림, 그랜드하야트마카오 출신 임원을 영입했죠. 정킷방 운영을 위해서요.|민호행님 오랜만이네요. 요새 파리안꼬이나요? ^^|탐방 다녀왔다면서 추정실적 정도는 언급해주셔야되는거 아닌가요? 쩝|마카오 아닌가? 2|마카오 아닌가?|탐방은 무슨 탐방, 마카오 도박장의 개념 정리도 안되는 수준이 무슨 주가를 설명하지요 ?|도현정부장님 신뢰가 갑니다. 감사합니다."
"히든 마켓 - 자동차  수요 폭발 직전, 수혜주는  / 최성민의 빅샷+ / 최성민 앵커 글로벌 투자 전략가 / 한국경제TV",2021. 6. 11.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,000회",좋아요 50개,싫어요 1개,미국에 있는 자동차 부품 회사라...|전쟁도안했는데 집을뺐기고 노숙자신세가되는세상 광명뉴타운에는 국가유가족에게 입주권도안주고 강제로내쫒아버리는것은 국민차별 노숙자양성 양극화시대 보이지않는 전쟁. 모든뉴타운에서 집을뺐겨버린원주민들에게 입주권이라도 찾아주어야 진짜민주주의정부 입니다
